// NAME,DISPLAYNAME,TOOLTIP,EPOCH,SLOT,BRANCH,ICON,MENU,ROW,COLUMN,HOST,PRODUCE,UPGRADE,TIME,FOOD,WOOD,STONE,GOLD,TIN,IRON,SALTPETER,OIL,URANIUM,TECHPTS,TTCIV,PREREQUISITES,SPECFLAGS
CivAtt_HArt_Dmg,,tt_civTrait_HArt_Dmg,1,0,Main,,0,0,0,,,Traits_HArt_Dmg,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_LArt_Health,,tt_civTrait_LArt_Health,1,0,Main,,0,0,0,,,Traits_LArt_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_LArt_Dmg,,tt_civTrait_LArt_Dmg,1,0,Main,,0,0,0,,,Traits_LArt_Dmg,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_BarrWkshp_Cost,,tt_civTrait_BarrWkshp_Cost,1,0,Main,,0,0,0,,,Traits_BarrWkshp_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_BarrStab_Cost,,tt_civTrait_BarrStab_Cost,1,0,Main,,0,0,0,,,Traits_BarrStab_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_WkshpStab_Cost,,tt_civTrait_WkshpStab_Cost,1,0,Main,,0,0,0,,,Traits_WkshpStab_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_CCenter_Cost,,tt_civTrait_CCenter_Cost,1,0,Main,,0,0,0,,,Traits_CCenter_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_UnivTemp_Cost,,tt_civTrait_UnivTemp_Cost,1,0,Main,,0,0,0,,,Traits_UnivTemp_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_FortOutp_Cost,,tt_civTrait_FortOutp_Cost,1,0,Main,,0,0,0,,,Traits_FortOutp_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_FortOutp_Health,,tt_civTrait_FortOutp_Health,1,0,Main,,0,0,0,,,Traits_FortOutp_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_WallPal_Cost,,tt_civTrait_WallPal_Cost,1,0,Main,,0,0,0,,,Traits_WallPal_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_WallPal_Health,,tt_civTrait_WallPal_Health,1,0,Main,,0,0,0,,,Traits_WallPal_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_CoastAirDef_Health,,tt_civTrait_CoastAirDef_Health,1,0,Main,,0,0,0,,,Traits_CoastAirDef_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_CoastAirDef_Dmg,,tt_civTrait_CoastAirDef_Dmg,1,0,Main,,0,0,0,,,Traits_CoastAirDef_Dmg,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_MarkDock_Cost,,tt_civTrait_MarkDock_Cost,1,0,Main,,0,0,0,,,Traits_MarkDock_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Boat_Dmg,,tt_civTrait_Boat_Dmg,1,0,Main,,0,0,0,,,Traits_Boat1_Dmg,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Boat1_Cost,,tt_civTrait_Boat1_Cost,1,0,Main,,0,0,0,,,Traits_Boat1_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Boat2_Health,,tt_civTrait_Boat2_Health,1,0,Main,,0,0,0,,,Traits_Boat2_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Boat2_Cost,,tt_civTrait_Boat2_Cost,1,0,Main,,0,0,0,,,Traits_Boat2_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Boat3_Health,,tt_civTrait_Boat3_Health,1,0,Main,,0,0,0,,,Traits_Boat3_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Boat3_Cost,,tt_civTrait_Boat3_Cost,1,0,Main,,0,0,0,,,Traits_Boat3_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Plane_Health,,tt_civTrait_Plane_Health,1,0,Main,,0,0,0,,,Traits_Plane_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Plane_Dmg,,tt_civTrait_Plane_Dmg,1,0,Main,,0,0,0,,,Traits_Plane_Dmg,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_AirpHangar_Cost,,tt_civTrait_AirpHangar_Cost,1,0,Main,,0,0,0,,,Traits_AirpHangar_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_ConversionResist,,tt_civTrait_ConversionResist,1,0,Main,,0,0,0,,,Traits_ConversionResist,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_PriestSpy_Recharge,,tt_civTrait_PriestSpy_Recharge,1,0,Main,,0,0,0,,,Traits_PriestSpy_Recharge,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_PriestSpy_Health,,tt_civTrait_PriestSpy_Health,1,0,Main,,0,0,0,,,Traits_PriestSpy_Health,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Heli_Health25,,tt_civTrait_Heli_Health25,1,0,Main,,0,0,0,,,Traits_Heli_Health25,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Heli_Dmg25,,tt_civTrait_Heli_Dmg25,1,0,Main,,0,0,0,,,Traits_Heli_Dmg25,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Trade_Drop,,tt_civTrait_Trade_Drop,1,0,Main,,0,0,0,,,Traits_Trade_Drop,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_Wond_Cost,,tt_civTrait_Wond_Cost,1,0,Main,,0,0,0,,,Traits_Wond_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)
CivAtt_SpecRes_Cost,,tt_civTrait_SpecRes_Cost,1,0,Main,,0,0,0,,,Traits_SpecRes_Cost,0,0,0,0,0,0,0,0,0,0,0,,[],(CivAttribute)


// ------------------------- UNIQUE UNITS ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
UniqueUnitAmerican1,text_UUAmerican1_name,,2,0,,,0,1,3,Barracks,UniqueUnitAmerican1,UU_American1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitAmerican2,text_UUAmerican2_name,,9,0,,,0,1,3,Barracks,UniqueUnitAmerican2,UU_American2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitAmerican3,text_UUAmerican3_name,,14,0,,,0,1,3,Stable,UniqueUnitAmerican3,UU_American3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upJ16_13],(UniqueUnit)
UniqueUnitAztec1,text_UUAztec1_name,,2,0,,,0,1,3,Barracks,UniqueUnitAztec1,UU_Aztec1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitAztec2,text_UUAztec2_name,,6,0,,,0,1,2,Stable,UniqueUnitAztec2,UU_Aztec2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitAztec3,text_UUAztec3_name,,11,0,,,0,1,2,University,UniqueUnitAztec3,UU_Aztec3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitEnglish1,text_UUEnglish1_name,,2,0,,,0,1,1,Temple,UniqueUnitEnglish1,UU_English1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitEnglish2,text_UUEnglish2_name,,7,0,,,0,1,2,Stable,UniqueUnitEnglish2,UU_English2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitEnglish3,text_UUEnglish3_name,,11,0,,,0,1,2,University,UniqueUnitEnglish3,UU_English3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitChinese1,text_UUChinese1_name,,3,0,,,0,1,3,Barracks,UniqueUnitChinese1,UU_Chinese1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitChinese2,text_UUChinese2_name,,7,0,,,0,1,3,Mill,UniqueUnitChinese2,UU_Chinese2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitChinese3,text_UUChinese3_name,,14,0,,,0,1,3,Stable,UniqueUnitChinese3,UU_Chinese3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upJ16_13],(UniqueUnit)
UniqueUnitEgyptian1,text_UUEgyptian1_name,,3,0,,,0,1,3,Barracks,UniqueUnitEgyptian1,UU_Egyptian1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitEgyptian2,text_UUEgyptian2_name,,8,0,,,0,1,2,Stable,UniqueUnitEgyptian2,UU_Egyptian2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitEgyptian3,text_UUEgyptian3_name,,13,0,,,0,1,3,Stable,UniqueUnitEgyptian3,UU_Egyptian3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitGerman1,text_UUGerman1_name,,3,0,,,0,1,3,Barracks,UniqueUnitGerman1,UU_German1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitGerman2,text_UUGerman2_name,,6,0,,,0,1,2,Stable,UniqueUnitGerman2,UU_German2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitGerman3,text_UUGerman3_name,,12,0,,,0,1,2,Stable,UniqueUnitGerman3,UU_German3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upLightTnak_12],(UniqueUnit)
UniqueUnitGreek1,text_UUGreek1_name,,2,0,,,0,1,3,Barracks,UniqueUnitGreek1,UU_Greek1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitGreek2,text_UUGreek2_name,,7,0,,,0,1,2,Stable,UniqueUnitGreek2,UU_Greek2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitGreek3,text_UUGreek3_name,,13,0,,,0,1,3,Barracks,UniqueUnitGreek3,UU_Greek3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitInca1,text_UUInca1_name,,2,0,,,0,1,3,Barracks,UniqueUnitInca1,UU_Inca1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitInca2,text_UUInca2_name,,6,0,,,0,1,3,Barracks,UniqueUnitInca2,UU_Inca2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitInca3,text_UUInca3_name,,12,0,,,0,1,3,Mill,UniqueUnitInca3,UU_Inca3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitJapanese1,text_UUJapanese1_name,,4,0,,,0,1,3,Barracks,UniqueUnitJapanese1,UU_Japanese1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitJapanese2,text_UUJapanese2_name,,6,0,,,0,1,2,University,UniqueUnitJapanese2,UU_Japanese2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitJapanese3,text_UUJapanese3_name,,11,0,,,0,3,2,Zuikaku,UniqueUnitJapanese3,UU_Japanese3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitKorean1,text_UUKorean1_name,,3,0,,,0,1,3,Barracks,UniqueUnitKorean1,UU_Korean1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitKorean2,text_UUKorean2_name,,7,0,,,0,1,3,Mill,UniqueUnitKorean2,UU_Korean2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitKorean3,text_UUKorean3_name,,11,0,,,0,1,3,Barracks,UniqueUnitKorean3,UU_Korean3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitMayan1,text_UUMayan1_name,,2,0,,,0,1,3,Barracks,UniqueUnitMayan1,UU_Mayan1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitMayan2,text_UUMayan2_name,,8,0,,,0,1,3,Mill,UniqueUnitMayan2,UU_Mayan2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitMayan3,text_UUMayan3_name,,13,0,,,0,1,3,Mill,UniqueUnitMayan3,UU_Mayan3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitRoman1,text_UURoman1_name,,2,0,,,0,1,3,Barracks,UniqueUnitRoman1,UU_Roman1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitRoman2,text_UURoman2_name,,7,0,,,0,1,3,Barracks,UniqueUnitRoman2,UU_Roman2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitRoman3,text_UURoman3_name,,12,0,,,0,1,3,Barracks,UniqueUnitRoman3,UU_Roman3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitTurkish1,text_UUTurkish1_name,,4,0,,,0,1,3,Barracks,UniqueUnitTurkish1,UU_Turkish1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitTurkish2,text_UUTurkish2_name,,8,0,,,0,1,3,Barracks,UniqueUnitTurkish2,UU_Turkish2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitTurkish3,text_UUTurkish3_name,,12,0,,,0,1,3,Barracks,UniqueUnitTurkish3,UU_Turkish3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitBabylonian1,text_UUBabylonian1_name,,2,0,,,0,1,3,Barracks,UniqueUnitBabylonian1,UU_Babylonian1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitBabylonian2,text_UUBabylonian2_name,,8,0,,,0,1,2,Stable,UniqueUnitBabylonian2,UU_Babylonian2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitBabylonian3,text_UUBabylonian3_name,,12,0,,,0,1,3,Barracks,UniqueUnitBabylonian3,UU_Babylonian3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitZulu1,text_UUZulu1_name,,2,0,,,0,1,3,Barracks,UniqueUnitZulu1,UU_Zulu1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitZulu2,text_UUZulu2_name,,6,0,,,0,1,3,University,UniqueUnitZulu2,UU_Zulu2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitZulu3,text_UUZulu3_name,,15,0,,,0,1,3,Mill,UniqueUnitZulu3,UU_Zulu3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitMaasai1,text_UUMaasai1_name,,2,0,,,0,1,3,Barracks,UniqueUnitMaasai1,UU_Maasai1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitMaasai2,text_UUMaasai2_name,,6,0,,,0,1,3,Temple,UniqueUnitMaasai2,UU_Maasai2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitMaasai3,text_UUMaasai3_name,,13,0,,,1,3,0,Airport,UniqueUnitMaasai3,UU_Maasai3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[],(UniqueUnit)
UniqueUnitFrench1,text_UUFrench1_name,,2,0,,,0,1,3,Mill,UniqueUnitFrench1,UU_French1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitFrench2,text_UUFrench2_name,,7,0,,,0,1,3,Stable,UniqueUnitFrench2,UU_French2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitFrench3,text_UUFrench3_name,,14,0,,,1,3,3,Airport,UniqueUnitFrench3,UU_French3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,8,,[upStealthPlane_14],(UniqueUnit)
UniqueUnitRussian1,text_UURussian1_name,,4,0,,,0,1,3,Barracks,UniqueUnitRussian1,UU_Russian1UpgradeEpoch1,0,0,0,0,0,0,0,0,0,0,0,,[],(UniqueUnit)
UniqueUnitRussian2,text_UURussian2_name,,9,0,,,0,1,3,Mill,UniqueUnitRussian2,UU_Russian2UpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,1,,[],(UniqueUnit)
UniqueUnitRussian3,text_UURussian3_name,,14,0,,,0,1,3,Stable,UniqueUnitRussian3,UU_Russian3UpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,2,,[upJ16_13],(UniqueUnit)

Leopard2A4,text_BMP1_name,,14,0,,,0,1,3,Stable,Leopard2A4,Leopard2A4UpgradeEpoch14,70,0,550,0,550,0,0,0,165,550,2,Western,[upJ16_13],(None)

// ----------------- UNIQUE UNITS UPGRADES -------------,,,,,,,,,,,,,,,,,,,,,,,,,,
UniqueUnitAmerican1_Veteran,text_tt_upgrade_veteran,,1,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitAmerican1,,UniqueUnitAmerican1Veteran,60,100,0,0,100,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitAmerican1_Elite,text_tt_upgrade_elite,,3,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitAmerican1,,UniqueUnitAmerican1Elite,60,228,0,0,228,0,0,0,0,0,0,,[UniqueUnitAmerican1_Veteran Military3_2],(UniqueUnitImprovement)
UniqueUnitAmerican2_Veteran,text_tt_upgrade_veteran,,6,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitAmerican2,,UniqueUnitAmerican2Veteran,60,272,0,0,272,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitAmerican2_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitAmerican2,,UniqueUnitAmerican2Elite,60,300,0,0,300,0,0,0,0,0,0,,[UniqueUnitAmerican2_Veteran Economic8_1],(UniqueUnitImprovement)
UniqueUnitAmerican3_Veteran,text_tt_upgrade_veteran,,14,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitAmerican3,,UniqueUnitAmerican3Veteran,60,344,0,0,344,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitAmerican3_Elite,text_tt_upgrade_elite,,14,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitAmerican3,,UniqueUnitAmerican3Elite,60,400,0,0,400,0,0,0,0,0,0,,[UniqueUnitAmerican3_Veteran Economic13_1],(UniqueUnitImprovement)
UniqueUnitAztec1_Veteran,text_tt_upgrade_veteran,,1,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitAztec1,,UniqueUnitAztec1Veteran,60,100,0,0,100,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitAztec1_Elite,text_tt_upgrade_elite,,3,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitAztec1,,UniqueUnitAztec1Elite,60,228,0,0,228,0,0,0,0,0,0,,[UniqueUnitAztec1_Veteran Military3_2],(UniqueUnitImprovement)
UniqueUnitAztec2_Veteran,text_tt_upgrade_veteran,,6,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitAztec2,,UniqueUnitAztec2Veteran,60,272,0,0,272,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitAztec2_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitAztec2,,UniqueUnitAztec2Elite,60,300,0,0,300,0,0,0,0,0,0,,[UniqueUnitAztec2_Veteran Economic8_1],(UniqueUnitImprovement)
UniqueUnitAztec3_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitAztec3,,UniqueUnitAztec3Veteran,60,344,0,0,344,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitAztec3_Elite,text_tt_upgrade_elite,,13,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitAztec3,,UniqueUnitAztec3Elite,60,400,0,0,400,0,0,0,0,0,0,,[UniqueUnitAztec3_Veteran Economic13_1],(UniqueUnitImprovement)
UniqueUnitEnglish1_Veteran,text_tt_upgrade_veteran,,1,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitEnglish1,,UniqueUnitEnglish1Veteran,60,100,0,0,100,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitEnglish1_Elite,text_tt_upgrade_elite,,3,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitEnglish1,,UniqueUnitEnglish1Elite,60,228,0,0,228,0,0,0,0,0,0,,[UniqueUnitEnglish1_Veteran Military3_2],(UniqueUnitImprovement)
UniqueUnitEnglish2_Veteran,text_tt_upgrade_veteran,,6,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitEnglish2,,UniqueUnitEnglish2Veteran,60,272,0,0,272,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitEnglish2_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitEnglish2,,UniqueUnitEnglish2Elite,60,300,0,0,300,0,0,0,0,0,0,,[UniqueUnitEnglish2_Veteran Economic8_1],(UniqueUnitImprovement)
UniqueUnitEnglish3_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitEnglish3,,UniqueUnitEnglish3Veteran,60,344,0,0,344,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitEnglish3_Elite,text_tt_upgrade_elite,,13,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitEnglish3,,UniqueUnitEnglish3Elite,60,400,0,0,400,0,0,0,0,0,0,,[UniqueUnitEnglish3_Veteran Economic13_1],(UniqueUnitImprovement)
UniqueUnitChinese1_Veteran,text_tt_upgrade_veteran,,1,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitChinese1,,UniqueUnitChinese1Veteran,60,100,0,0,100,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitChinese1_Elite,text_tt_upgrade_elite,,3,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitChinese1,,UniqueUnitChinese1Elite,60,228,0,0,228,0,0,0,0,0,0,,[UniqueUnitChinese1_Veteran Military3_2],(UniqueUnitImprovement)
UniqueUnitChinese2_Veteran,text_tt_upgrade_veteran,,6,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitChinese2,,UniqueUnitChinese2Veteran,60,272,0,0,272,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitChinese2_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitChinese2,,UniqueUnitChinese2Elite,60,300,0,0,300,0,0,0,0,0,0,,[UniqueUnitChinese2_Veteran Economic8_1],(UniqueUnitImprovement)
UniqueUnitChinese3_Veteran,text_tt_upgrade_veteran,,14,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitChinese3,,UniqueUnitChinese3Veteran,60,344,0,0,344,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitChinese3_Elite,text_tt_upgrade_elite,,14,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitChinese3,,UniqueUnitChinese3Elite,60,400,0,0,400,0,0,0,0,0,0,,[UniqueUnitChinese3_Veteran Economic13_1],(UniqueUnitImprovement)
UniqueUnitEgyptian1_Veteran,text_tt_upgrade_veteran,,1,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitEgyptian1,,UniqueUnitEgyptian1Veteran,60,100,0,0,100,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitEgyptian1_Elite,text_tt_upgrade_elite,,3,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitEgyptian1,,UniqueUnitEgyptian1Elite,60,228,0,0,228,0,0,0,0,0,0,,[UniqueUnitEgyptian1_Veteran Military3_2],(UniqueUnitImprovement)
UniqueUnitEgyptian2_Veteran,text_tt_upgrade_veteran,,6,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitEgyptian2,,UniqueUnitEgyptian2Veteran,60,272,0,0,272,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitEgyptian2_Elite,text_tt_upgrade_elite,,8,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitEgyptian2,,UniqueUnitEgyptian2Elite,60,300,0,0,300,0,0,0,0,0,0,,[UniqueUnitEgyptian2_Veteran Economic8_1],(UniqueUnitImprovement)
UniqueUnitEgyptian3_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitEgyptian3,,UniqueUnitEgyptian3Veteran,60,344,0,0,344,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitEgyptian3_Elite,text_tt_upgrade_elite,,13,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitEgyptian3,,UniqueUnitEgyptian3Elite,60,400,0,0,400,0,0,0,0,0,0,,[UniqueUnitEgyptian3_Veteran Economic13_1],(UniqueUnitImprovement)
UniqueUnitGerman1_Veteran,text_tt_upgrade_veteran,,1,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitGerman1,,UniqueUnitGerman1Veteran,60,100,0,0,100,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
UniqueUnitGerman1_Elite,text_tt_upgrade_elite,,3,0,Improvement,icon_tech_upgrade_elite,0,1,3,UniqueUnitGerman1,,UniqueUnitGerman1Elite,60,228,0,0,228,0,0,0,0,0,0,,[UniqueUnitGerman1_Veteran Military3_2],(UniqueUnitImprovement)
UniqueUnitGerman2_Veteran,text_tt_upgrade_veteran,,6,0,Improvement,icon_tech_upgrade_veteran,0,1,3,UniqueUnitGerman2,,UniqueUnitGerman2Veteran,60,272,0,0,272,0,0,0,0,0,0,,[],(UniqueUnitImprovement)
