// UPGRADE,UNIT,TYPE,EPOCH,HP,LOS,DAMAGE,RANGE,RELOAD,BUILDTIME,FOOD,WOOD,STONE,GOLD,TIN,IRON,SALTPETER,OIL,URANIUM,DISPLAYNAME,DISPLAYNAME,VISUAL,UI VISUAL,ICON,MMCOLOR,POP CAPACITY,FULLMAP,TOOLTIP,SNDSEL,SNDMOVE,SNDATTACK,SNDDEATH,UPGRADEREFS,CIV
MiG23_KoreanUpgradeEpoch12,MiG23_Korean,"""Unit""",12,1500,12,120,12,0.2,80,0,550,0,550,0,0,165,550,0,tx_utn_fightBomber12_name,tx_utn_fightBomber12_pname,FighterBomber_12,,icon_unit_DiveBomber,[0 0 0 0],0,0,vtt_unit_DiveBomber,[v_fighter_bomber_12_sel01],[v_fighter_bomber_12_com01 v_fighter_bomber_12_com02],[v_fighter_bomber_12_com01 v_fighter_bomber_12_com02 v_fighter_bomber_12_spe01],[],[JH7A12Attack],Korean
MiG23_KoreanUpgradeEpoch13,MiG23_Korean,"""Unit""",13,1700,14,300,14,0.2,80,0,550,0,550,0,0,0,165,550,tx_utn_Su7B_name,tx_utn_Su7B_pname,MiG23_Korean_13,,icon_unit_Su7B,[0 0 0 0],0,0,vtt_unit_Su7B,[v_fighter_bomber_13_sel01],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02 v_fighter_bomber_13_spe01],[],[JH7A13Attack],Korean
MiG23_KoreanUpgradeEpoch14,MiG23_Korean,"""Unit""",14,1900,16,350,16,0.2,80,0,550,0,550,0,0,0,165,550,tx_utn_MIG23_name,tx_utn_MIG23_pname,MiG23_Korean_14,,icon_unit_MIG23,[0 0 0 0],0,0,vtt_unit_MIG23,[v_fighter_bomber_13_sel01],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02 v_fighter_bomber_13_spe01],[],[JH7A14Attack],Korean
MiG23_KoreanUpgradeEpoch15,MiG23_Korean,"""Unit""",15,2200,20,1000,20,1.0,80,0,550,0,550,0,0,0,165,550,tx_utn_fightBomber15_name,tx_utn_fightBomber15_pname,JaguarAFre_15,,icon_unit_SmartPlane,[0 0 0 0],0,0,vtt_unit_SmartPlane,[v_fighter_bomber_15_sel01],[v_fighter_bomber_15_com01 v_fighter_bomber_15_com02],[v_fighter_bomber_15_com01 v_fighter_bomber_15_com02 v_fighter_bomber_15_spe01],[],[JH7A15Attack],Korean

F15K_KoreanUpgradeEpoch13,F15K_Korean,"""Unit""",13,1800,14,750,14,1,90,0,650,0,650,0,0,0,450,450,tx_utn_F4E_name,tx_utn_F4E_pname,F15K_Korean_13,,icon_unit_F4,[0 0 0 0],0,0,vtt_unit_F4E,[v_Fighter_13_sel01],[v_Fighter_13_com01 v_Fighter_13_com02],[v_Fighter_13_com01 v_Fighter_13_com02 v_Fighter_11_spe01],[],[ J1613Attack],Korean
F15K_KoreanUpgradeEpoch14,F15K_Korean,"""Unit""",14,2000,16,850,16,1,90,0,650,0,650,0,0,0,450,450,tx_utn_f15_name,tx_utn_f15_pname,F15K_Korean_14,,icon_unit_f15,[0 0 0 0],0,0,vtt_unit_f15,[v_Fighter_14_sel01],[v_Fighter_14_com01 v_Fighter_14_com02],[v_Fighter_14_com01 v_Fighter_14_com02 v_Fighter_11_spe01],[],[J1614Attack],Korean
F15K_KoreanUpgradeEpoch15,F15K_Korean,"""Unit""",15,2200,24,1000,21,1,90,0,650,0,650,0,0,0,450,450,tx_utn_FFR31_name,tx_utn_FFR31_pname,F15K_Korean_15,,icon_unit_FFR31,[0 0 0 0],0,0,vtt_unit_FFR31,[v_Fighter_15_sel01],[v_Fighter_15_com01 v_Fighter_15_com02],[v_Fighter_15_com01 v_Fighter_15_com02 v_Fighter_11_spe01],[],[J1615Attack],Korean

TornadoItalyUpgradeEpoch11,TornadoItaly,"""Unit""",11,1300,11,100,11,0.2,80,0,550,0,550,0,0,550,165,0,tx_utn_AnsaldoSVA_name,tx_utn_AnsaldoSVA_pname,TornadoItaly_11,,icon_unit_AnsaldoSVA,[0 0 0 0],0,0,vtt_unit_AnsaldoSVA,[v_Fighter_11_sel01],[v_Fighter_11_com01 v_Fighter_11_com02],[v_Fighter_11_com01 v_Fighter_11_com02 v_Fighter_11_spe01],[],[J10B11Attack],Roman
TornadoItalyUpgradeEpoch12,TornadoItaly,"""Unit""",12,1500,12,120,12,0.2,80,0,550,0,550,0,0,550,165,0,tx_utn_G55_name,tx_utn_G55_pname,TornadoItaly_12,,icon_unit_G55,[0 0 0 0],0,0,vtt_unit_AviatikDI,[v_Fighter_12_sel01],[v_Fighter_12_com01 v_Fighter_12_com02],[v_Fighter_12_com01 v_Fighter_12_com02 v_Fighter_11_spe01],[],[J10B12Attack],Roman
TornadoItalyUpgradeEpoch13,TornadoItaly,"""Unit""",13,1700,14,750,14,1,80,0,550,0,550,0,0,0,550,165,tx_utn_F86A_name,tx_utn_F86A_pname,TornadoItaly_13,,icon_unit_F86A,[0 0 0 0],0,0,vtt_unit_F86A,[v_Fighter_13_sel01],[v_Fighter_13_com01 v_Fighter_13_com02],[v_Fighter_13_com01 v_Fighter_13_com02 v_Fighter_11_spe01],[],[ J10B13Attack],Roman
TornadoItalyUpgradeEpoch14,TornadoItaly,"""Unit""",14,1900,16,850,16,1,80,0,550,0,550,0,0,0,550,165,tx_utn_TornadoItaly_name,tx_utn_TornadoItaly_pname,TornadoItaly_14,,icon_unit_TornadoItaly,[0 0 0 0],0,0,vtt_unit_TornadoGer,[v_Fighter_14_sel01],[v_Fighter_14_com01 v_Fighter_14_com02],[v_Fighter_14_com01 v_Fighter_14_com02 v_Fighter_11_spe01],[],[J10B14Attack],Roman
TornadoItalyUpgradeEpoch15,TornadoItaly,"""Unit""",15,2200,24,1000,21,1,80,0,550,0,550,0,0,0,550,165,tx_utn_fighter15_name,tx_utn_fighter15_pname,Fighter_15,,icon_unit_AtmosFighter,[0 0 0 0],0,0,vtt_unit_AtmosFighter,[v_Fighter_15_sel01],[v_Fighter_15_com01 v_Fighter_15_com02],[v_Fighter_15_com01 v_Fighter_15_com02 v_Fighter_11_spe01],[],[J10B15Attack],Roman

ItalyG91UpgradeEpoch11,ItalyG91,"""Unit""",11,1300,11,100,11,0.2,80,0,550,0,550,0,0,165,550,0,tx_utn_fiat42_name,tx_utn_fiat42_pname,ItalyG91_11,,icon_unit_fiat42,[0 0 0 0],0,0,vtt_unit_fiat42,[v_fighter_bomber_11_sel01],[v_fighter_bomber_11_com01 v_fighter_bomber_11_com02],[v_fighter_bomber_11_com01 v_fighter_bomber_11_com02 v_fighter_bomber_11_spe01],[],[JH7A11Attack],Roman
ItalyG91UpgradeEpoch12,ItalyG91,"""Unit""",12,1500,12,120,12,0.2,80,0,550,0,550,0,0,165,550,0,tx_utn_Ba65_name,tx_utn_Ba65_pname,ItalyG91_12,,icon_unit_Ba65,[0 0 0 0],0,0,vtt_unit_Ba65,[v_fighter_bomber_12_sel01],[v_fighter_bomber_12_com01 v_fighter_bomber_12_com02],[v_fighter_bomber_12_com01 v_fighter_bomber_12_com02 v_fighter_bomber_12_spe01],[],[JH7A12Attack],Roman
ItalyG91UpgradeEpoch13,ItalyG91,"""Unit""",13,1700,14,300,14,0.2,80,0,550,0,550,0,0,0,165,550,tx_utn_F104_name,tx_utn_F104_pname,ItalyG91_13,,icon_unit_F104,[0 0 0 0],0,0,vtt_unit_F104,[v_fighter_bomber_13_sel01],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02 v_fighter_bomber_13_spe01],[],[JH7A13Attack],Roman
ItalyG91UpgradeEpoch14,ItalyG91,"""Unit""",14,1900,16,350,16,0.2,80,0,550,0,550,0,0,0,165,550,tx_utn_ItalyG91_name,tx_utn_ItalyG91_pname,ItalyG91_14,,icon_unit_G91,[0 0 0 0],0,0,vtt_unit_G91,[v_fighter_bomber_13_sel01],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02 v_fighter_bomber_13_spe01],[],[JH7A14Attack],Roman
ItalyG91UpgradeEpoch15,ItalyG91,"""Unit""",15,2200,20,1000,20,1.0,80,0,550,0,550,0,0,0,165,550,tx_utn_fightBomber15_name,tx_utn_fightBomber15_pname,JaguarAFre_15,,icon_unit_SmartPlane,[0 0 0 0],0,0,vtt_unit_SmartPlane,[v_fighter_bomber_15_sel01],[v_fighter_bomber_15_com01 v_fighter_bomber_15_com02],[v_fighter_bomber_15_com01 v_fighter_bomber_15_com02 v_fighter_bomber_15_spe01],[],[JH7A15Attack],Roman

EurofighterItalyUpgradeEpoch13,EurofighterItaly,"""Unit""",13,1800,14,750,14,1,90,0,650,0,650,0,0,0,450,450,tx_utn_F11_name,tx_utn_F11_pname,EurofighterItaly_13,,icon_unit_F11,[0 0 0 0],0,0,vtt_unit_F11,[v_Fighter_13_sel01],[v_Fighter_13_com01 v_Fighter_13_com02],[v_Fighter_13_com01 v_Fighter_13_com02 v_Fighter_11_spe01],[],[ J1613Attack],Roman
EurofighterItalyUpgradeEpoch14,EurofighterItaly,"""Unit""",14,2000,16,850,16,1,90,0,650,0,650,0,0,0,450,450,tx_utn_EurofighterIt_name,tx_utn_EurofighterIt_pname,EurofighterItaly_14,,icon_unit_Eurofighter,[0 0 0 0],0,0,vtt_unit_Eurofighter,[v_Fighter_14_sel01],[v_Fighter_14_com01 v_Fighter_14_com02],[v_Fighter_14_com01 v_Fighter_14_com02 v_Fighter_11_spe01],[],[J1614Attack],Roman
EurofighterItalyUpgradeEpoch15,EurofighterItaly,"""Unit""",15,2200,24,1000,21,1,90,0,650,0,650,0,0,0,450,450,tx_utn_FCAS_name,tx_utn_FCAS_pname,EurofighterItaly_15,,icon_unit_FCAS,[0 0 0 0],0,0,vtt_unit_FCAS,[v_Fighter_15_sel01],[v_Fighter_15_com01 v_Fighter_15_com02],[v_Fighter_15_com01 v_Fighter_15_com02 v_Fighter_11_spe01],[],[J1615Attack],Roman

canberraItalyUpgradeEpoch11,canberraItaly,"""Unit""",11,2000,11,600,3,0.5,100,0,1000,0,1000,0,0,500,1000,0,tx_utn_bomber11_name,tx_utn_bomber11_pname,B1b_11,,icon_unit_2enginebomber,[0 0 0 0],0,0,vtt_unit_2enginebomber,[v_Bomber_11_sel01],[v_Bomber_11_com01 v_Bomber_11_com02],[v_Bomber_11_com01 v_Bomber_11_com02 v_Bomber_11_spe01],[],[Tu16Kitai11Attack],Roman
canberraItalyUpgradeEpoch12,canberraItaly,"""Unit""",12,2400,12,800,5,0.1,100,0,1000,0,1000,0,0,500,1000,0,tx_utn_br20_name,tx_utn_br20_pname,canberraItaly_12,,icon_unit_br20,[0 0 0 0],0,0,vtt_unit_br20,[v_Bomber_12_sel01],[v_Bomber_12_com01 v_Bomber_12_com02],[v_Bomber_12_com01 v_Bomber_12_com02 v_Bomber_12_spe01],[],[Tu16Kitai12Attack],Roman
canberraItalyUpgradeEpoch13,canberraItaly,"""Unit""",13,2700,13,1000,5,0.1,100,0,1000,0,1000,0,0,0,500,1000,tx_utn_canberra_name,tx_utn_canberra_pname,canberraItaly_13,,icon_unit_canberra,[0 0 0 0],0,0,vtt_unit_canberra,[v_Bomber_13_sel01],[v_Bomber_13_com01 v_Bomber_13_com02],[v_Bomber_13_com01 v_Bomber_13_com02 v_Bomber_13_spe01],[],[Tu16Kitai13Attack],Roman
canberraItalyUpgradeEpoch14,canberraItaly,"""Unit""",14,3000,14,1200,5,0.1,100,0,1000,0,1000,0,0,0,500,1000,tx_utn_canberra_name,tx_utn_canberra_pname,canberraItaly_13,,icon_unit_canberra,[0 0 0 0],0,0,vtt_unit_canberra,[v_Bomber_14_sel01],[v_Bomber_14_com01 v_Bomber_14_com02],[v_Bomber_14_com01 v_Bomber_14_com02 v_Bomber_14_spe01],[],[Tu16Kitai14Attack],Roman
canberraItalyUpgradeEpoch15,canberraItaly,"""Unit""",15,3500,15,1500,5,0.1,100,0,1000,0,1000,0,0,0,500,1100,tx_utn_bomber15_name,tx_utn_bomber15_pname,B1b_15,,icon_unit_orbitalbomber,[0 0 0 0],0,0,vtt_unit_orbitalbomber,[v_Bomber_15_sel01],[v_Bomber_15_com01 v_Bomber_15_com02],[v_Bomber_15_com01 v_Bomber_15_com02 v_Bomber_15_spe01],[],[Tu15Kitai11Attack],Roman

F16_GreekUpgradeEpoch11,F16_Greek,"""Unit""",11,1300,11,100,11,0.2,80,0,550,0,550,0,0,550,165,0,tx_utn_AviatikDI_name,tx_utn_AviatikDI_pname,F16_Greek_11,,icon_unit_AviatikDI,[0 0 0 0],0,0,vtt_unit_AviatikDI,[v_Fighter_11_sel01],[v_Fighter_11_com01 v_Fighter_11_com02],[v_Fighter_11_com01 v_Fighter_11_com02 v_Fighter_11_spe01],[],[J10B11Attack],Greek
F16_GreekUpgradeEpoch12,F16_Greek,"""Unit""",12,1500,12,120,12,0.2,80,0,550,0,550,0,0,550,165,0,tx_utn_FokkerDXXI_name,tx_utn_FokkerDXXI_pname,F16_Greek_12,,icon_unit_FokkerDXXI,[0 0 0 0],0,0,vtt_unit_FokkerDXXI,[v_Fighter_12_sel01],[v_Fighter_12_com01 v_Fighter_12_com02],[v_Fighter_12_com01 v_Fighter_12_com02 v_Fighter_11_spe01],[],[J10B12Attack],Greek
F16_GreekUpgradeEpoch13,F16_Greek,"""Unit""",13,1700,14,750,14,1,80,0,550,0,550,0,0,0,550,165,tx_utn_F5A_name,tx_utn_F5A_pname,F16_Greek_13,,icon_unit_F5A,[0 0 0 0],0,0,vtt_unit_F5A,[v_Fighter_13_sel01],[v_Fighter_13_com01 v_Fighter_13_com02],[v_Fighter_13_com01 v_Fighter_13_com02 v_Fighter_11_spe01],[],[ J10B13Attack],Greek
F16_GreekUpgradeEpoch14,F16_Greek,"""Unit""",14,1900,16,850,16,1,80,0,550,0,550,0,0,0,550,165,tx_utn_JetFighterUSA_name,tx_utn_JetFighterUSA_pname,F16_Greek_14,,icon_unit_F16,[0 0 0 0],0,0,vtt_unit_JetFighterF16,[v_Fighter_14_sel01],[v_Fighter_14_com01 v_Fighter_14_com02],[v_Fighter_14_com01 v_Fighter_14_com02 v_Fighter_11_spe01],[],[J10B14Attack],Greek
F16_GreekUpgradeEpoch15,F16_Greek,"""Unit""",15,2200,24,1000,21,1,80,0,550,0,550,0,0,0,550,165,tx_utn_fighter15_name,tx_utn_fighter15_pname,Fighter_15,,icon_unit_AtmosFighter,[0 0 0 0],0,0,vtt_unit_AtmosFighter,[v_Fighter_15_sel01],[v_Fighter_15_com01 v_Fighter_15_com02],[v_Fighter_15_com01 v_Fighter_15_com02 v_Fighter_11_spe01],[],[J10B15Attack],Greek

A7CII_GreekUpgradeEpoch11,A7CII_Greek,"""Unit""",11,1300,11,100,11,0.2,80,0,550,0,550,0,0,165,550,0,tx_utn_LohnerL_name,tx_utn_LohnerL_pname,A7CII_Greek_11,,icon_unit_LohnerL,[0 0 0 0],0,0,vtt_unit_LohnerL,[v_fighter_bomber_11_sel01],[v_fighter_bomber_11_com01 v_fighter_bomber_11_com02],[v_fighter_bomber_11_com01 v_fighter_bomber_11_com02 v_fighter_bomber_11_spe01],[],[JH7A11Attack],Greek
A7CII_GreekUpgradeEpoch12,A7CII_Greek,"""Unit""",12,1500,12,120,12,0.2,80,0,550,0,550,0,0,165,550,0,tx_utn_FokkerGI_name,tx_utn_FokkerGI_pname,A7CII_Greek_12,,icon_unit_FokkerGI,[0 0 0 0],0,0,vtt_unit_FokkerGI,[v_fighter_bomber_12_sel01],[v_fighter_bomber_12_com01 v_fighter_bomber_12_com02],[v_fighter_bomber_12_com01 v_fighter_bomber_12_com02 v_fighter_bomber_12_spe01],[],[JH7A12Attack],Greek
A7CII_GreekUpgradeEpoch13,A7CII_Greek,"""Unit""",13,1700,14,300,14,0.2,80,0,550,0,550,0,0,0,165,550,tx_utn_A7_name,tx_utn_A7_pname,A7CII_Greek_13,,icon_unit_A7,[0 0 0 0],0,0,vtt_unit_A7,[v_fighter_bomber_13_sel01],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02 v_fighter_bomber_13_spe01],[],[JH7A13Attack],Greek
A7CII_GreekUpgradeEpoch14,A7CII_Greek,"""Unit""",14,1900,16,350,16,0.2,80,0,550,0,550,0,0,0,165,550,tx_utn_A7_name,tx_utn_A7_pname,A7CII_Greek_14,,icon_unit_A7,[0 0 0 0],0,0,vtt_unit_A7,[v_fighter_bomber_13_sel01],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02],[v_fighter_bomber_13_com01 v_fighter_bomber_13_com02 v_fighter_bomber_13_spe01],[],[JH7A14Attack],Greek
A7CII_GreekUpgradeEpoch15,A7CII_Greek,"""Unit""",15,2200,20,1000,20,1.0,80,0,550,0,550,0,0,0,165,550,tx_utn_fightBomber15_name,tx_utn_fightBomber15_pname,JaguarAFre_15,,icon_unit_SmartPlane,[0 0 0 0],0,0,vtt_unit_SmartPlane,[v_fighter_bomber_15_sel01],[v_fighter_bomber_15_com01 v_fighter_bomber_15_com02],[v_fighter_bomber_15_com01 v_fighter_bomber_15_com02 v_fighter_bomber_15_spe01],[],[JH7A15Attack],Greek

Mirage2000GreeceUpgradeEpoch13,Mirage2000Greece,"""Unit""",13,1800,14,750,14,1,90,0,650,0,650,0,0,0,450,450,tx_utn_F4E_name,tx_utn_F4E_pname,Mirage2000Greece_13,,icon_unit_F4,[0 0 0 0],0,0,vtt_unit_F4E,[v_Fighter_13_sel01],[v_Fighter_13_com01 v_Fighter_13_com02],[v_Fighter_13_com01 v_Fighter_13_com02 v_Fighter_11_spe01],[],[ J1613Attack],Greek
Mirage2000GreeceUpgradeEpoch14,Mirage2000Greece,"""Unit""",14,2000,16,850,16,1,90,0,650,0,650,0,0,0,450,450,tx_utn_Mirage2000Gr_name,tx_utn_Mirage2000Gr_pname,Mirage2000Greece_14,,icon_unit_Mirage2000,[0 0 0 0],0,0,vtt_unit_Mirage2000,[v_Fighter_14_sel01],[v_Fighter_14_com01 v_Fighter_14_com02],[v_Fighter_14_com01 v_Fighter_14_com02 v_Fighter_11_spe01],[],[J1614Attack],Greek
Mirage2000GreeceUpgradeEpoch15,Mirage2000Greece,"""Unit""",15,2200,21,1000,24,1,90,0,650,0,650,0,0,0,450,450,tx_utn_FCAS_name,tx_utn_FCAS_pname,Mirage2000Greece_15,,icon_unit_FCAS,[0 0 0 0],0,0,vtt_unit_FCAS,[v_Fighter_15_sel01],[v_Fighter_15_com01 v_Fighter_15_com02],[v_Fighter_15_com01 v_Fighter_15_com02 v_Fighter_11_spe01],[],[J1615Attack],Greek

AntiAir_HQ61UpgradeEpoch11,AntiAir_HQ61,"""Unit""",11,2000,16,300,15,2,70,400,0,0,500,0,0,0,500,0,tx_utn_M1939China_name,tx_utn_M1939China_pname,AntiAir_HQ61_11,,icon_unit_M1939China,[0 0 0 0],0,0,vtt_unit_M1939China,[v_lightarmor_select_chn01],[v_lightarmor_move_chn01 v_lightarmor_move_chn02],[v_lightarmor_attack_chn01],[v_cmon_unit_death_chn],[HQ61Epoch11Attack],Chinese
AntiAir_HQ61UpgradeEpoch13,AntiAir_HQ61,"""Unit""",13,3000,24,600,20,2,70,400,0,0,500,0,0,0,0,500,tx_utn_LightArt2_e13_name,tx_utn_LightArt2_e13_pname,AntiAir_HQ61_13,,icon_unit_stingerhumvee,[0 0 0 0],0,0,vtt_unit_stingerhumvee,[v_lightarmor_select_chn01],[v_lightarmor_move_chn01 v_lightarmor_move_chn02],[v_lightarmor_attack_chn01],[v_cmon_unit_death_chn],[ LightArtillery2Epoch13Attack],Chinese
AntiAir_HQ61UpgradeEpoch14,AntiAir_HQ61,"""Unit""",14,3300,25,600,24,1.6,70,400,0,0,500,0,0,0,0,500,tx_utn_hq61x_name,tx_utn_hq61x_pname,AntiAir_HQ61_14,,icon_unit_hq61x,[0 0 0 0],0,0,vtt_unit_hq61x,[v_lightarmor_select_chn01],[v_lightarmor_move_chn01 v_lightarmor_move_chn02],[v_lightarmor_attack_chn01],[v_cmon_unit_death_chn],[HQ61Epoch14Attack],Chinese
AntiAir_HQ61UpgradeEpoch15,AntiAir_HQ61,"""Unit""",15,4000,26,700,25,2,70,400,0,0,500,0,0,0,0,500,tx_utn_QiLin_name,tx_utn_QiLin_pname,AntiAir_HQ61_15,,icon_unit_QiLin,[0 0 0 0],0,0,vtt_unit_QiLin,[v_lightarmor_select_chn01],[v_lightarmor_move_chn01 v_lightarmor_move_chn02],[v_lightarmor_attack_chn01],[v_cmon_unit_death_chn],[HQ61Epoch15Attack],Chinese

PAC3UpgradeEpoch11,PAC3,"""Unit""",11,2000,16,50,15,0.2,70,400,0,0,500,0,0,0,500,0,tx_utn_LightArt2_e11_name,tx_utn_LightArt2_e11_pname,PAC3_11,,icon_unit_aahalftrack,[0 0 0 0],0,0,vtt_unit_AAHalfTrack,[v_LightArtillery2_11_sel01],[v_LightArtillery2_11_com01 v_LightArtillery2_11_com02],[v_LightArtillery2_11_com01 v_LightArtillery2_11_com02 v_LightArtillery2_11_spe01],[],[ LightArtillery2Epoch11Attack],American
PAC3UpgradeEpoch13,PAC3,"""Unit""",13,3000,24,600,20,2,70,400,0,0,500,0,0,0,0,500,tx_utn_LightArt2_e13_name,tx_utn_LightArt2_e13_pname,PAC3_13,,icon_unit_stingerhumvee,[0 0 0 0],0,0,vtt_unit_stingerhumvee,[v_LightArtillery2_13_sel01],[v_LightArtillery2_13_com01 v_LightArtillery2_13_com02],[v_LightArtillery2_13_com01 v_LightArtillery2_13_com02 v_LightArtillery2_13_spe01],[],[ LightArtillery2Epoch13Attack],American
PAC3UpgradeEpoch14,PAC3,"""Unit""",14,3000,25,570,25,1.5,70,400,0,0,500,0,0,0,0,500,tx_utn_PAC3_name,tx_utn_PAC3_pname,PAC3_14,,icon_unit_PAC3,[0 0 0 0],0,0,vtt_unit_PAC3,[v_LightArtillery2_13_sel01],[v_LightArtillery2_13_com01 v_LightArtillery2_13_com02],[v_LightArtillery2_13_com01 v_LightArtillery2_13_com02 v_LightArtillery2_13_spe01],[],[ PAC3Epoch14Attack],American
PAC3UpgradeEpoch15,PAC3,"""Unit""",15,4000,26,700,25,2,70,400,0,0,500,0,0,0,0,500,tx_utn_PAC4_name,tx_utn_PAC4_pname,PAC3_15,,icon_unit_PAC4,[0 0 0 0],0,0,vtt_unit_PAC4,[v_LightArtillery2_15_sel01],[v_LightArtillery2_15_com01 v_LightArtillery2_15_com02],[v_LightArtillery2_15_com01 v_LightArtillery2_15_com02 v_LightArtillery2_15_spe01],[],[ HQ61Epoch15Attack],American

BUKM1_2UpgradeEpoch11,BUKM1_2,"""Unit""",11,2000,16,50,15,0.2,70,400,0,0,500,0,0,0,500,0,tx_utn_LightArt2_e11_name,tx_utn_LightArt2_e11_pname,BUKM1_2_11,,icon_unit_aahalftrack,[0 0 0 0],0,0,vtt_unit_AAHalfTrack,[CWCruSA11_MA_sel_01 CWCruSA11_MA_sel_02],[CWCruSA11_MA_mov_01 CWCruSA11_MA_mov_02],[CWCruSA11_MA_att_01 CWCruSA11_MA_att_02 CWCruSA11_MA_att_03],[CWCruSA11_MA_cru_01],[ LightArtillery2Epoch11Attack],Russian
BUKM1_2UpgradeEpoch13,BUKM1_2,"""Unit""",13,3000,24,600,20,2,70,400,0,0,500,0,0,0,0,500,tx_utn_AntiAir_SA6_name,tx_utn_AntiAir_SA6_pname,BUKM1_2_13,,icon_unit_SA6,[0 0 0 0],0,0,vtt_unit_AntiAir_SA6,[CWCruSA11_MA_sel_01 CWCruSA11_MA_sel_02],[CWCruSA11_MA_mov_01 CWCruSA11_MA_mov_02],[CWCruSA11_MA_att_01 CWCruSA11_MA_att_02 CWCruSA11_MA_att_03],[CWCruSA11_MA_cru_01],[ BUKM1_2Epoch13Attack],Russian
BUKM1_2UpgradeEpoch14,BUKM1_2,"""Unit""",14,4000,25,780,24,2.8,70,350,0,0,400,0,0,0,0,400,tx_utn_BUKM1_2_name,tx_utn_BUKM1_2_pname,BUKM1_2_14,,icon_unit_BUKM1_2,[0 0 0 0],0,0,vtt_unit_BUKM1_2,[CWCruSA11_MA_sel_01 CWCruSA11_MA_sel_02],[CWCruSA11_MA_mov_01 CWCruSA11_MA_mov_02],[CWCruSA11_MA_att_01 CWCruSA11_MA_att_02 CWCruSA11_MA_att_03],[CWCruSA11_MA_cru_01],[ BUKM1_2Epoch14Attack],Russian
BUKM1_2UpgradeEpoch15,BUKM1_2,"""Unit""",15,4000,26,700,25,2,70,400,0,0,500,0,0,0,0,500,tx_utn_RhinoTank_name,tx_utn_RhinoTank_pname,BUKM1_2_15,,icon_unit_RhinoTank,[0 0 0 0],0,0,vtt_unit_RhinoTank,[CWCruSA11_MA_sel_01 CWCruSA11_MA_sel_02],[CWCruSA11_MA_mov_01 CWCruSA11_MA_mov_02],[CWCruSA11_MA_att_01 CWCruSA11_MA_att_02 CWCruSA11_MA_att_03],[CWCruSA11_MA_cru_01],[ HQ61Epoch15Attack],Russian

Hongjian10UpgradeEpoch11,Hongjian10,"""Unit""",11,1500,12,170,12,4,70,300,500,0,0,0,0,270,500,0,tx_utn_LightArt1_e11_name,tx_utn_LightArt1_e11_pname,Hongjian10_11,,icon_unit_French75,[0 0 0 0],0,0,vtt_unit_fieldartillery,[v_lightarmor_select_chn01],[v_lightarmor_move_chn01 v_lightarmor_move_chn02],[v_lightarmor_attack_chn01],[v_cmon_unit_death_chn],[LightArtillery1Epoch11Attack],Chinese
Hongjian10UpgradeEpoch12,Hongjian10,"""Unit""",12,2500,13,240,13,3,70,300,500,0,0,0,0,270,500,0,tx_utn_ZiS30_name,tx_utn_ZiS30_pname,Hongjian10_12,,icon_unit_ZiS30,[0 0 0 0],0,0,vtt_unit_ZiS30,[v_lightarmor_select_chn01],[v_lightarmor_move_chn01 v_lightarmor_move_chn02],[v_lightarmor_attack_chn01],[v_cmon_unit_death_chn],[Hongjian10Epoch12Move LightArtillery1Epoch12Attack],Chinese
Hongjian10UpgradeEpoch13,Hongjian10,"""Unit""",13,3500,14,320,14,3,70,300,500,0,0,0,0,0,270,500,tx_utn_ZDF89_name,tx_utn_ZDF89_pname,Hongjian10_13,,icon_unit_ZDF89,[0 0 0 0],0,0,vtt_unit_ZDF89,[v_tank_select_chn01 v_tank_select_chn02],[v_tank_move_chn01 v_tank_move_chn02],[v_tank_attack_chn01 v_tank_attack_chn02 v_tank_attack_chn03],[v_tank_death_chn01],[Hongjian10Epoch13Move LightArtillery1Epoch13Attack],Chinese
Hongjian10UpgradeEpoch14,Hongjian10,"""Unit""",14,4500,15,420,15,3,70,300,500,0,0,0,0,0,270,500,tx_utn_Hongjian10_name,tx_utn_Hongjian10_pname,Hongjian10_14,,icon_unit_Hongjian10,[0 0 0 0],0,0,vtt_unit_Hongjian10,[v_tank_select_chn01 v_tank_select_chn02],[v_tank_move_chn01 v_tank_move_chn02],[v_tank_attack_chn01 v_tank_attack_chn02 v_tank_attack_chn03],[v_tank_death_chn01],[Hongjian10Epoch14Move LightArtillery1Epoch13Attack],Chinese
